feature_304,feature_138,feature_833,feature_231,feature_693,feature_160,feature_409,feature_31,feature_420,feature_256,feature_5,feature_812,feature_863,feature_927,feature_2,feature_803,feature_12,feature_758,feature_145,feature_381,feature_898,feature_125,feature_233,feature_18,feature_97,feature_924,class
-2.2281556,-3.0555408,-1.9492371,-0.09997654,2.9501698,-2.6414576,-3.2670951,-3.9835255,3.0853281,-1.5853524,-1.4028262,6.146699,0.64383411,-3.191571,0.065621518,-1.6197156,-3.0926363,-0.59987718,-2.4385388,-0.886684,-0.95090812,-0.6449756,0.38718218,0.024853088,-0.59742707,-1.153041,PPW
-2.1746597,-3.0156186,-1.8430305,-0.46175,3.3752697,-2.386641,-3.2695231,-4.0714407,3.5496945,-1.4628613,-1.2006623,6.0936551,0.70677298,-3.1988184,0.15416844,-1.6402906,-3.1934452,-0.9127807,-2.7859447,-1.0778584,-1.1890467,-0.46539775,0.27314684,0.057944447,-0.80133146,-1.1905509,PPW
-1.9416572,-3.196161,-1.8235457,0.027197493,2.8127849,-2.8149841,-3.1997354,-4.0566096,3.1112971,-1.5740625,-2.5137556,6.5384078,0.56573671,-3.4764099,0.041709192,-1.548098,-3.0029924,-0.78753608,-1.7846885,-0.79288882,-1.4269797,-1.1395518,0.61594868,0.12806357,-0.70851642,-1.0615246,PPW
-2.0642362,-3.3530982,-1.780544,-0.065547362,3.2436349,-2.8573585,-3.404161,-4.0045252,2.8414924,-1.6099995,-2.1661019,6.3397231,0.65057689,-3.3809168,0.44878888,-1.4363091,-3.0498614,-1.0764934,-2.2533321,-0.95353633,-1.1452512,-0.659244,0.51205188,0.20524791,-0.58049548,-1.1494458,PPW
-2.2659733,-3.108557,-1.8173751,-0.48874483,3.2083387,-2.2269754,-3.6514168,-3.8157976,2.9182773,-1.6450422,-1.4758652,6.2185225,0.43558532,-3.2534971,0.11315922,-1.609383,-3.0349715,-0.67386073,-2.3868675,-0.81167108,-1.0681419,-0.60029942,-0.000324603,0.14598554,-0.68205518,-1.0075214,PPW
-2.0476704,-3.5849614,-1.9438016,0.31773844,2.646657,-2.77233,-3.4775016,-4.0490294,2.5773573,-1.7353259,-2.9171429,6.4948373,0.23994994,-3.4283471,0.42231286,-1.5642,-3.0177777,-0.62286085,-1.8709593,-0.911569,-1.0366107,-1.0283555,0.69123405,0.41445076,-0.53498679,-0.97019148,PPW
-1.9649162,-3.4670029,-1.7141998,-0.28830841,2.7810364,-2.6762955,-3.2736995,-3.8319817,2.671524,-1.6614259,-2.9651654,5.7792125,0.42843911,-3.5330756,0.58596581,-1.8447537,-2.7801161,-1.0011435,-1.7393148,-0.9462015,-1.2923232,-0.8283388,0.21241617,0.43156993,-0.75202721,-0.96576321,PPW
-1.985934,-3.172116,-1.7696415,-0.42269042,3.1585922,-2.572912,-3.5717428,-3.7886515,2.8874516,-1.3952056,-2.4523954,5.670876,0.32784617,-3.2015853,0.33865073,-1.5552322,-2.9669287,-1.1394246,-2.3645198,-0.95219904,-1.2516018,-0.54297179,0.23420401,0.46890205,-0.80837846,-0.96868205,PPW
-2.0246377,-3.4200776,-1.7331184,0.38562882,2.7250478,-2.6167235,-3.2451932,-3.9292996,2.8904512,-1.6595904,-2.8468325,6.9415159,0.38502491,-3.834625,0.17875774,-1.649904,-2.8448496,-0.7622081,-1.7779107,-0.82559419,-1.3931543,-1.6051421,0.69314218,0.26572013,-0.36226749,-1.2600513,PPW
-2.4135146,-3.5071368,-1.7743291,-0.4473536,3.3772261,-2.3510184,-3.6774442,-3.9390442,3.3389475,-1.7502481,-2.0428741,6.6880832,0.38083488,-3.1413534,0.16817936,-1.6598428,-3.1360505,-1.2096697,-2.7356365,-1.245455,-0.89047712,-0.74894041,0.065722898,0.054381341,-0.72755647,-0.85248286,PPW
-2.0679209,-3.0099258,-1.8258772,-0.52541482,2.7139177,-2.3546534,-3.2264295,-3.6812918,2.6824393,-1.7679734,-2.2604277,6.0276332,0.31724933,-3.3063233,-0.021451116,-1.5860282,-2.6857076,-0.7645511,-1.9867582,-1.0189981,-1.1808004,-0.95876282,0.21027055,0.45225966,-0.68235099,-1.0608921,PPW
-2.1245434,-3.0814903,-1.7296543,-0.24115615,3.5565493,-2.5635562,-3.4942086,-3.9679415,3.3762307,-1.4412549,-1.4093536,6.3990664,0.66148108,-3.35323,0.066736214,-1.5487978,-3.4114835,-1.0193222,-2.3498752,-0.81299841,-1.3972147,-0.64514542,0.27841774,-0.19926155,-0.96282619,-1.0638398,RFW
-2.5128953,-3.306354,-1.6815693,-0.41334504,3.3579347,-1.9420539,-3.5614486,-3.40325,2.7898395,-2.0763805,-1.5369086,5.6536341,0.54007196,-3.3135157,0.48221523,-1.5199105,-2.5370421,-0.71678644,-2.4341087,-1.5139403,-0.65259027,-0.77621156,-0.24797595,0.53251624,-0.56234974,-0.99351037,RFW
-2.2242038,-3.0101326,-1.586024,-0.48235336,3.22528,-2.4291775,-3.3660882,-4.4625716,3.5917919,-1.0353996,-1.632773,5.8778186,0.82826746,-3.8682845,0.01661896,-1.4618318,-3.6972446,-0.63602376,-2.336385,-0.55377066,-1.8553579,-0.077832095,0.30423114,-0.12649718,-1.0506724,-0.8578639,RFW
-2.4293029,-3.2528117,-1.7543443,-0.30184242,2.991482,-2.3978825,-3.3771622,-3.791141,2.7860351,-2.0561416,-1.5767258,6.3752608,0.63460106,-3.3834584,-0.090909958,-1.535079,-2.9606087,-0.76397789,-2.0420959,-1.0644031,-0.59092093,-1.202866,0.085608341,0.030720457,-0.75865722,-1.1133698,RFW
-2.5296724,-3.3258216,-1.7752894,-0.46305084,3.3134129,-2.4601996,-3.5065053,-3.9321814,2.8461139,-1.9693248,-1.322363,6.49616,0.49146676,-3.1237741,-0.026437804,-1.3787752,-2.9695921,-0.82770419,-2.2389283,-1.2202425,-0.49330178,-0.95208555,-0.028272767,0.073899716,-0.73769504,-1.0796424,RFW
-1.5750171,-3.6162012,-2.1884143,0.14745373,2.6976008,-3.1079102,-3.1914201,-4.0507736,2.7257609,-1.9579338,-3.331008,6.4621334,0.6460917,-3.7738559,0.43615019,-1.609367,-2.8285849,-0.59718728,-1.1804018,-1.0378778,-1.3234156,-1.3557092,0.52337176,0.22659618,-0.58388478,-0.79241621,RFW
-2.0218968,-3.4404576,-1.9254088,-0.32545531,2.6066394,-2.4710236,-3.3840275,-3.8872447,2.4028604,-2.0871732,-2.5229793,6.2546864,0.45063403,-3.3127897,0.11605156,-1.5899234,-2.8926451,-0.4909654,-1.6153898,-1.0093093,-1.0302635,-1.226495,0.25217912,0.39157128,-0.63027316,-1.0583655,RFW
-2.0695674,-3.4873693,-1.9432249,-0.19606334,2.5834646,-2.4803486,-3.3231661,-3.7658298,2.6827946,-2.062712,-2.4435887,6.0597754,0.37165254,-3.5828414,0.023125038,-1.3734301,-2.9519074,-0.53753841,-1.4806488,-0.97911513,-1.2404124,-1.2561994,0.22114263,0.28966987,-0.65710044,-0.92750984,RFW
-2.2543871,-3.2182012,-1.8085831,-0.42244652,2.710125,-2.2637353,-3.3594029,-3.6357913,2.8440833,-2.0654888,-1.5208727,6.2217436,0.57878792,-3.3395672,-0.022674441,-1.5889788,-2.6646388,-0.85140294,-2.4344277,-1.1940248,-0.54275483,-1.2100208,-0.043311816,0.12974051,-0.59554809,-1.1529692,RFW
-2.4114032,-3.2284858,-1.7185751,-0.61266273,4.2283072,-2.1084056,-3.6766236,-3.4869618,3.3787274,-2.0930381,-0.72931004,5.8865347,0.52290726,-3.3644109,0.33942986,-1.6016244,-2.694968,-1.0334859,-2.7428403,-1.418088,-0.37481299,-0.6704393,-0.47483385,0.17438564,-0.62098163,-0.79468745,RFW
-2.1202829,-2.9789748,-1.9510238,-0.64208657,2.8080952,-2.2102659,-3.5269434,-3.7089384,3.0279198,-1.8836097,-1.6742768,6.2681308,0.57151181,-3.209331,-0.069738492,-1.6170502,-2.8638194,-0.67933506,-2.3102577,-1.0706596,-1.0764728,-0.75949258,-0.043455701,0.066851467,-0.78820473,-0.99547267,RFW
-2.4903069,-3.4597309,-1.7178547,-0.54696989,3.8039255,-2.1562569,-3.6005974,-3.6672304,3.0683689,-2.0296781,-0.97409725,5.8330526,0.39249364,-3.1751792,0.39073867,-1.6744617,-2.6920536,-0.99587363,-2.6751089,-1.3680406,-0.69726974,-0.6662454,-0.34041345,0.2505317,-0.73733693,-0.86523032,RFW
-2.0744934,-3.5427635,-1.971166,-0.094897926,2.7016912,-2.5813169,-3.3840482,-3.863529,2.6455865,-1.9222541,-2.5173659,6.1260843,0.3295604,-3.5290825,0.29803187,-1.5024058,-2.8754115,-0.7475093,-1.4983115,-1.0526017,-1.1424526,-1.1165035,0.13195464,0.38071653,-0.63526142,-0.92812103,RFW
-1.9416555,-3.6748881,-1.849988,-0.25024745,2.5744367,-2.7048893,-3.6748905,-3.7962503,2.2048087,-1.8814523,-2.7234979,6.4063416,0.37799472,-3.3678312,0.42843622,-1.602603,-2.7826495,-0.9229629,-1.5056831,-0.97910976,-0.85379153,-1.2461708,0.23946992,0.35493231,-0.59103012,-0.86355525,RFW
-2.0098102,-3.1644309,-1.7335991,-0.11822872,2.6573169,-2.3271089,-3.3593254,-3.5880721,2.6659167,-2.0108411,-2.1759183,6.5446672,0.33815694,-3.4598868,-0.25069344,-1.4112526,-2.8246474,-0.75065994,-1.981841,-0.83362031,-0.77084768,-1.4029754,0.41681904,0.25825122,-0.4208625,-1.0473037,RFW
-2.4478405,-3.3509676,-1.7426161,-0.47272739,2.9597895,-2.4143145,-3.378859,-3.8082488,2.5540485,-2.05548,-2.0312462,5.936522,0.48258767,-3.2592139,0.22451892,-1.4220359,-2.7318842,-0.84795105,-1.8782686,-1.1725116,-0.76700181,-0.93837225,0.083529226,0.50885934,-0.56068969,-1.0277399,RFW
-2.2511911,-3.1345165,-1.8592764,-0.12663282,2.817544,-2.1627288,-3.2553816,-3.6272109,2.8406513,-2.0646937,-1.663826,6.4533863,0.52624917,-3.4170356,-0.061824635,-1.4602923,-2.8289747,-0.82925749,-2.0182104,-1.0745075,-0.69413579,-1.221753,0.057292502,0.046502292,-0.56881881,-1.143266,RFW
-2.0238857,-3.3581975,-2.0635808,-0.40699512,3.121824,-2.8625002,-3.6694779,-4.3453851,2.5566134,-1.3394532,-2.1071959,5.7346449,0.87814236,-3.6740355,0.55768752,-1.6116099,-3.4168315,-0.73601967,-2.0632412,-0.71854103,-1.7206237,-0.13896896,0.59995651,0.64732218,-0.73686552,-1.3462176,RFW
-1.9488337,-3.4012516,-1.8531078,0.15054244,2.4309223,-2.5907066,-3.2835937,-3.7759318,2.5259163,-1.7163038,-3.0472105,5.9949627,0.3031275,-3.5074146,0.27366018,-1.5539736,-2.7138906,-0.73246717,-1.1859106,-0.90023208,-1.3548098,-1.240042,0.44121975,0.48987174,-0.51455575,-0.85055137,RFW
-2.2232044,-3.5062573,-1.8045479,-0.38102978,2.6435611,-2.115844,-3.351944,-3.7865357,2.5939374,-2.0255713,-2.3002951,5.9246325,0.37778869,-3.2881551,0.22564778,-1.4632251,-2.8567774,-0.67993921,-1.8590702,-1.1271582,-0.87441021,-1.0054796,0.066877335,0.25553033,-0.6133399,-0.9793514,RFW
-1.9547511,-3.5446377,-2.1591446,0.13628042,2.9104505,-2.9087961,-3.3557889,-3.789638,2.4973991,-2.1028831,-3.2346826,6.4275413,0.50210476,-3.7355852,0.32144237,-1.5127618,-2.7335103,-0.54529583,-1.0702537,-1.2180908,-1.1172419,-1.3541096,0.54993433,0.55668855,-0.60714501,-0.97743618,RFW
-1.8839841,-3.3901534,-2.195631,0.46079251,2.4985073,-2.7436292,-3.1154356,-3.7283969,2.8650703,-1.9586828,-3.0569463,6.212821,0.42230004,-3.7646163,0.26738071,-1.6716949,-2.7883222,-0.6473639,-1.0966606,-1.0856605,-1.3072885,-1.4508111,0.6700446,0.42332542,-0.56108838,-0.9987632,RFW
-2.3947592,-3.011436,-1.6273263,-0.63248539,3.6045055,-2.0588982,-3.3544967,-3.4921472,2.7622247,-2.1006277,-1.4208193,5.886497,0.48997229,-3.1260886,-0.01991649,-1.5723234,-2.625725,-0.73795354,-2.3694639,-1.4807987,-0.6784122,-0.71991324,-0.23320663,0.29139054,-0.68289638,-0.95441175,RFW
-2.3108778,-2.883472,-1.7893263,-0.50118208,2.9857509,-2.29287,-3.4935958,-4.0990129,3.2043443,-1.5670546,-1.090614,6.0162797,0.78635782,-3.5715411,0.01035358,-1.7149785,-3.4336665,-0.43676248,-2.4313583,-0.82474136,-1.4511566,-0.29104277,0.21234785,-0.042318001,-0.93704677,-0.94556248,RFW
-2.2393339,-3.3139865,-1.7894984,-0.63498074,3.2092185,-2.7318335,-3.3596289,-3.9824731,3.0125747,-1.9694313,-2.3017893,6.0385532,0.79280043,-3.666117,0.54670525,-1.8404839,-2.9976413,-0.95555609,-2.0757916,-1.028708,-1.2313824,-0.67664379,0.063509732,0.38663125,-0.6087532,-1.0072747,RFW
-2.4333162,-3.3631432,-1.5602307,-0.47634295,4.0893688,-2.0757704,-3.7716312,-3.4162052,3.0051427,-1.9667507,-1.0161575,5.7455773,0.50189686,-3.2553837,0.42076623,-1.6634922,-2.545866,-1.0647271,-2.6326835,-1.5233841,-0.49660289,-0.70572627,-0.33856693,0.31463832,-0.78085828,-0.81444103,RFW
-1.8456304,-3.4984453,-1.9903293,-0.63194817,2.7213542,-2.4203658,-3.4917002,-3.7491455,2.2792416,-1.9134108,-2.6402304,5.4184203,0.34488624,-3.5075576,0.55154729,-1.6554707,-2.7417772,-0.96123141,-1.4335347,-1.1671724,-1.1993841,-0.89061004,-0.0123103,0.55438882,-0.53805929,-0.97593898,RFW
-1.8166033,-3.2847331,-2.0119286,-0.084989071,2.5777619,-2.5387435,-3.3177912,-3.712754,2.7573774,-1.8198826,-3.1209869,6.2058902,0.2605117,-3.5028436,-0.011879422,-1.6669583,-2.6946952,-0.55331981,-1.4473041,-1.0168498,-1.2604427,-1.316237,0.37055281,0.2306253,-0.71995717,-0.79354298,RFW
-2.1410086,-3.396245,-1.8811486,-0.28096789,2.7756758,-2.4717312,-3.4335501,-3.7241952,2.7890368,-2.104336,-2.5218368,5.7933464,0.34818962,-3.4958251,0.17768025,-1.5702796,-2.9581902,-0.72257209,-1.5590082,-1.0724409,-1.3503904,-0.93088126,0.13063432,0.42909032,-0.63213348,-0.88729262,RFW
-2.0970578,-3.7400534,-2.0520768,-0.61799961,2.7714152,-2.6737442,-3.7368591,-3.9744899,2.3663547,-1.937076,-3.0227799,6.3092608,0.50358242,-3.3377218,0.3733722,-1.9369346,-2.9792795,-0.90360737,-1.8237972,-1.261992,-0.90643829,-0.91390175,0.044065133,0.35572141,-0.7939992,-0.81163126,RFW
-1.9303272,-3.3715794,-1.9859961,-0.14259517,2.5535238,-2.6005838,-3.5114148,-3.7630384,1.9892291,-1.8207186,-2.5994871,5.7746201,0.52123713,-3.4214113,0.48491919,-1.5290047,-2.7671344,-0.821208,-1.3321842,-0.92510444,-1.0578742,-1.0567718,0.30408734,0.5337224,-0.5298835,-1.0884207,RFW
-2.2018917,-3.2232778,-1.9357469,-0.47315308,3.009588,-2.339092,-3.4446375,-3.8716614,2.8753285,-1.955103,-2.0522099,6.3950033,0.54788476,-3.3460472,-0.062567666,-1.4802444,-3.0643973,-0.66957736,-2.1089661,-0.97802931,-1.1144083,-0.87106347,0.061981592,0.13749343,-0.68826717,-1.1705961,RFW
-2.3676004,-3.2795177,-1.7893531,-0.71223986,2.6877444,-2.232182,-3.6809723,-3.777823,2.4446692,-1.7863647,-1.8802433,5.8289199,0.30799723,-3.1443274,0.1899837,-1.5206922,-2.751775,-0.94460362,-2.2387319,-1.0490763,-0.92069376,-0.8880766,0.14984719,0.49114114,-0.54911369,-1.1051435,RFW
-2.123307,-3.2785132,-1.8886403,-0.10304742,2.7359767,-2.1780262,-3.2955503,-3.8192201,2.9434333,-2.1046019,-2.0896709,6.3546414,0.4103587,-3.4304101,-0.14497338,-1.5003122,-2.8536656,-0.51049697,-1.9029205,-1.0024021,-1.0883989,-1.3246746,0.24752513,0.31175816,-0.53741384,-1.1529343,RFW
-1.9129705,-2.7361474,-1.4791791,-0.58218873,4.2268739,-1.9536959,-3.6782134,-3.081404,3.1776073,-1.7962697,-0.22816429,5.0837355,0.44373643,-3.4920418,0.28146881,-1.4632623,-2.4961541,-1.147825,-2.5640142,-1.1795697,-0.43054813,-0.78106159,-0.66201586,0.19926578,-0.235313,-0.62465048,RFW
-1.8837967,-3.5862269,-2.0686209,-0.10890497,2.5412562,-2.6701026,-3.4759743,-3.6895239,2.6057889,-1.7434636,-3.0843601,6.1222768,0.3645013,-3.5708182,0.55434924,-1.7473009,-2.7896788,-0.79239416,-1.4127353,-0.92017728,-1.2770516,-1.2891642,0.27070415,0.34664196,-0.61825693,-0.86417198,RFW
-1.9155025,-3.1578023,-1.8697551,-0.12207027,2.7712102,-2.4931524,-3.4718812,-3.7404835,2.9785535,-1.7285702,-2.625639,6.4698305,0.3143321,-3.4490726,-0.24624179,-1.3748126,-2.8420739,-0.98155493,-1.9594355,-0.93372393,-1.3393806,-1.3857051,0.36488935,0.471295,-0.62788552,-1.1265981,RFW
-2.423557,-3.3592541,-1.876907,-0.83610719,2.6956494,-2.3359566,-3.5581067,-3.9283571,2.7606225,-2.0552225,-1.854684,6.0343041,0.49646711,-3.161587,0.014367908,-1.7164806,-2.877703,-0.91689658,-2.2324667,-1.2863493,-0.66453749,-0.72407281,-0.098527938,0.32843706,-0.77631176,-0.95767665,RFW
-2.3410051,-3.3503315,-1.7758328,-0.37529606,3.1143029,-2.3454585,-3.4325628,-3.9145589,2.9388704,-2.1696074,-2.1210766,6.3104949,0.5300355,-3.5453024,0.16045019,-1.428815,-3.062376,-0.51353532,-1.9620522,-1.0411978,-1.0691246,-0.97808129,0.042925816,0.25051171,-0.7020942,-0.97883606,RFW
-2.2391403,-3.2332475,-1.7055963,-0.48227915,2.9779208,-2.0172031,-3.203573,-3.5917773,2.9587748,-2.0254955,-1.8732865,6.0202632,0.30856746,-3.4066324,-0.071501479,-1.4836285,-2.9218495,-0.79658967,-2.1532714,-1.0965226,-0.99233651,-1.0299288,0.028849758,0.16500512,-0.75422722,-1.0521535,RFW
-2.150841,-3.2899945,-1.9856772,-0.22849496,2.6101654,-2.4003785,-3.3405504,-3.6857672,2.7415705,-1.9590435,-2.821265,6.1305356,0.25356728,-3.4108217,-0.040517122,-1.634226,-2.8066726,-0.77711248,-1.626703,-1.0113795,-1.2663513,-1.1649252,0.20845684,0.34173644,-0.66262776,-0.99955237,RFW
-2.2810962,-3.2436838,-1.5339402,-0.38937292,4.2825122,-2.0811832,-3.5864851,-3.3065743,2.9312935,-1.9762522,-0.78443837,5.6162763,0.47171372,-3.3908496,0.43815225,-1.4832569,-2.5846808,-0.9643839,-2.6962605,-1.3932302,-0.47166306,-0.75761038,-0.37102491,0.25503397,-0.50660443,-0.88680685,RFW
-2.0028403,-3.4491551,-1.9042331,-0.69694251,2.8900871,-2.5041881,-3.6642475,-3.848309,2.4948809,-1.774871,-2.8050084,5.8752565,0.39763665,-3.1911547,0.24811842,-1.8067638,-2.8807015,-0.81529158,-1.8433771,-0.9944241,-1.2412457,-0.7071749,0.14187279,0.52383673,-0.78175455,-0.78733861,RFW
-2.3233063,-3.4153194,-1.7673998,-0.48942408,3.2554719,-2.452311,-3.6921239,-4.2388439,3.1993532,-1.5040283,-1.2205664,6.0892119,0.7523604,-3.3352258,0.26584154,-1.5358708,-3.3277147,-0.87118179,-2.359273,-0.9694944,-1.2219669,-0.46308115,0.14451621,0.059200361,-0.70623279,-1.1530238,RFW
-2.2761698,-2.958513,-1.6681385,-0.20617029,3.2262611,-2.6064498,-3.2615845,-4.2017293,2.9713237,-1.723443,-1.3841391,6.2029529,0.78409755,-3.49417,0.017572701,-1.6707165,-3.1875088,-0.39914307,-2.2918942,-0.99141777,-1.2006454,-0.37263057,0.4280197,0.20581412,-0.87137508,-1.0616893,RFW
-2.1764562,-2.8014724,-1.4456539,-0.42923382,4.0978355,-1.9836482,-3.4980416,-3.0946517,2.9771397,-1.6707748,-0.50335515,5.3757639,0.51245636,-3.415005,0.34258309,-1.3362418,-2.5279598,-0.8906315,-2.3664124,-1.3489425,-0.45977768,-0.70300126,-0.33224466,0.30247703,-0.48324138,-0.71847481,RFW
-2.4567776,-3.3736067,-1.8673053,-0.56810069,2.8691483,-2.4752347,-3.4879441,-3.868356,2.831166,-2.1624467,-1.2428677,6.3176103,0.68464756,-3.3679695,0.067799188,-1.4361751,-2.970365,-0.71005529,-2.3529475,-1.0584934,-0.69231868,-0.8797577,-0.19881031,0.23127007,-0.7349264,-1.1735303,RFW
-2.1663692,-3.0899186,-1.7677972,-0.12042777,3.5772076,-2.4128563,-3.3876488,-3.5960045,3.0807745,-1.9102887,-1.7559386,6.3692274,0.52969623,-3.2983162,0.13753259,-1.5529454,-2.9708385,-0.6502682,-2.4424846,-1.0362079,-1.0613551,-0.72464824,-0.023818348,0.063776895,-0.74674952,-0.97516912,RFW
-1.9590037,-3.2858109,-1.7536863,-0.38204372,2.6521537,-2.6427033,-3.5579746,-4.1109424,2.2282484,-1.6434882,-2.2941003,6.0649724,0.72444266,-3.2762268,0.04624439,-1.4436995,-3.0154469,-0.45571509,-1.7526178,-0.82418442,-1.4468232,-0.72093189,0.56797081,0.26695144,-0.73699009,-1.061283,RFW
-1.9455123,-3.2463713,-1.9774615,0.15671894,2.6417191,-2.6415126,-3.4039352,-3.8618836,2.7375817,-1.7232056,-2.7094271,6.217556,0.5529772,-3.5322382,0.10377818,-1.5264751,-2.9872108,-0.40444499,-1.4586602,-0.84087539,-1.5342622,-1.0548935,0.57846111,0.35916665,-0.72128785,-0.88386893,RFW
-2.1368508,-3.6412899,-1.7843773,-0.31797665,2.6280866,-2.4331765,-3.5183189,-3.9767258,2.6567717,-1.8869492,-2.6915913,6.3373408,0.22105648,-3.4748166,0.33330935,-1.8865213,-2.8336813,-0.9129113,-1.8249996,-1.0159774,-0.95015115,-1.0595633,0.12064274,0.34528369,-0.60996795,-1.0237141,RFW
-2.010143,-2.8271239,-1.4476674,-0.58487183,4.3904324,-1.872211,-3.5782087,-3.0736198,3.125031,-1.6577902,-0.28909722,4.7929907,0.40627369,-3.2876687,0.52954912,-1.474689,-2.4279327,-0.99582273,-2.4087117,-1.3269188,-0.47390994,-0.57479882,-0.55813509,0.23124084,-0.37480479,-0.59155446,RFW
-2.1683581,-2.9739344,-1.5228928,-0.81785142,4.233542,-1.772705,-3.6331449,-3.3494542,3.3060217,-1.8294014,-0.18650198,5.2621455,0.45494097,-3.5638564,0.44989771,-1.5311908,-2.5614159,-1.1839304,-2.6663096,-1.4373779,-0.52508247,-0.76710182,-0.7035712,0.30696452,-0.46842152,-0.88499856,RFW
-2.5299227,-3.3592529,-1.6913549,-0.43961978,3.1816955,-2.2346776,-3.6224828,-3.5949347,3.0142593,-2.0583112,-1.3940507,6.0544519,0.29364103,-3.2420731,0.1260135,-1.5146822,-2.6641622,-0.97942239,-2.5784228,-1.3844099,-0.52128065,-0.92957526,-0.1245546,0.33090913,-0.57646781,-0.90309542,RFW
-2.0098286,-3.7193732,-1.9841143,-0.077095807,2.8029208,-2.6567154,-3.5410731,-3.9803698,2.8135459,-1.8836061,-2.8257973,6.4925165,0.36924648,-3.4414618,0.49233156,-1.7801902,-2.7717123,-0.81116349,-1.4521568,-1.1645403,-1.0903987,-1.0953621,0.24428757,0.42626947,-0.60274565,-0.8012979,RFW
-1.9588537,-3.5176854,-1.9033039,-0.76287544,2.781121,-2.3644066,-3.7190001,-3.8689053,2.6974671,-1.8247758,-2.6067209,5.7372565,0.27255002,-3.4195135,0.4161728,-1.9890435,-2.8375521,-1.0234677,-1.7268736,-1.0087209,-1.1083666,-0.67312163,-0.32016036,0.58467376,-0.57862836,-0.4752031,RFW
-2.1463237,-3.01315,-1.3901608,-0.039228018,3.5305915,-2.4555402,-3.0973911,-4.1351638,3.4029412,-1.3380668,-0.97737586,5.626677,0.87458813,-3.4578855,0.29643205,-1.568653,-3.5159504,-0.88432479,-2.5011895,-0.69582385,-1.3329012,-0.3201783,0.16851082,-0.090257451,-0.77222967,-1.0964249,RFW
-2.0852592,-3.4045413,-1.7598094,-0.8517344,2.7444499,-2.2316258,-3.6801405,-3.8416657,2.5284696,-2.1946135,-2.461724,5.7463851,0.36367372,-3.4162376,0.18452561,-1.8012968,-2.8076632,-0.9503513,-2.0899577,-1.1076488,-0.95069057,-0.99465388,-0.08401379,0.46934396,-0.50186431,-1.030809,RFW
-2.1484668,-3.1959922,-1.780758,-0.2534495,2.7363982,-2.3640099,-3.5441816,-3.6859074,2.6684742,-1.977318,-1.8909662,5.9082279,0.43374902,-3.2373049,0.33810145,-1.5274074,-2.7790051,-0.71117747,-1.8080753,-1.1131301,-0.97290158,-0.71527475,0.046991538,0.32758915,-0.64907628,-0.95318043,RFW
-2.2374506,-3.0758712,-1.8547198,-0.59886134,2.584367,-2.205565,-3.4316006,-3.6133442,2.6770689,-2.016871,-2.0771494,5.8335209,0.34650627,-3.2631636,-0.03923355,-1.6022538,-2.7802587,-0.72703779,-1.9662602,-0.94151658,-0.99810457,-0.90056264,0.13906297,0.41253513,-0.65434057,-1.0277011,RFW
-2.4575989,-3.2028549,-1.9007281,-0.9960224,3.2166467,-1.9961727,-3.6655061,-3.6232598,2.9355564,-1.9023435,-1.1282637,6.0268869,0.42434439,-3.2184901,0.12380811,-1.6866937,-2.7928488,-1.0291188,-2.6708343,-1.3364956,-0.76687092,-0.76391649,-0.32718194,0.30064553,-0.66248494,-1.007321,RFW
-2.04374,-3.3426456,-1.8898759,-0.47128978,2.7266204,-2.5140507,-3.5698848,-3.8345449,2.4353418,-1.9846857,-2.6646912,5.9812517,0.36825642,-3.3967259,0.08602874,-1.5852304,-2.9472311,-0.88951212,-1.8317792,-0.89645177,-1.2020679,-0.93742144,0.10384172,0.33202627,-0.74191308,-1.0321785,RFW
-1.8895913,-3.3136117,-1.7980494,0.25824809,2.8039834,-2.6761212,-3.0673845,-3.6807878,2.8770735,-1.9718412,-3.0632167,6.2505178,0.45444322,-3.7160642,0.29634753,-1.5076606,-2.8598914,-0.66250747,-1.2206916,-1.1003174,-1.3288553,-1.345502,0.50114781,0.33233312,-0.63894922,-0.93946636,RFW
-2.1290927,-3.5455968,-1.922302,-0.26125839,2.9080625,-2.610986,-3.4547276,-3.8578329,2.7453644,-1.9961375,-2.5748906,6.2336116,0.42876655,-3.504775,0.3157261,-1.6245914,-2.8789954,-0.91371363,-1.8389435,-1.251091,-0.93073952,-1.1547858,0.21482202,0.34633341,-0.70021522,-1.0787704,RFW
-2.4156952,-3.4063559,-1.7350675,-0.47121987,3.3919554,-2.4519219,-3.510576,-4.1165919,2.9049864,-1.8818798,-1.4772751,6.0031891,0.60015392,-3.2007523,0.24428275,-1.4109102,-3.0343235,-0.9112466,-2.197664,-1.1466279,-0.92171603,-0.56053084,0.078582808,0.32629573,-0.50074947,-1.2119992,RFW
-2.0351114,-3.6283412,-1.991676,-0.22037305,2.982424,-2.8022895,-3.4321525,-3.903975,2.8294055,-2.1365893,-2.590203,6.2891135,0.51852477,-3.7424836,0.36029607,-1.4778916,-3.098516,-0.46969953,-1.2888038,-0.91434449,-1.352832,-1.0295439,0.24626769,0.23858708,-0.60226095,-0.79390514,RFW
-2.196754,-3.0131364,-1.7928948,-0.57500744,3.0540977,-2.1887181,-3.804224,-3.8783667,3.0500829,-1.5784898,-0.962641,5.9407692,0.5120582,-3.1904471,0.083297759,-1.6372435,-3.1404927,-0.72514325,-2.3859515,-0.73725945,-1.2674007,-0.53192151,0.040955242,0.043835089,-0.86534327,-1.0588344,RFW
