feature_929,feature_648,feature_533,feature_374,feature_146,feature_162,feature_292,feature_2,feature_125,feature_105,feature_36,feature_239,feature_684,feature_771,feature_3,feature_361,feature_505,feature_905,feature_385,feature_395,feature_822,feature_119,feature_52,feature_100,feature_71,feature_382,feature_164,feature_579,feature_195,feature_59,feature_857,class
-2.938278,-0.13787076,0.074310184,-0.66003239,-2.5647955,-1.3987863,-0.78855991,0.31401822,-2.9551694,-2.023464,-3.7020309,-1.8959455,1.6216376,-1.6121391,-1.8368335,-1.3248786,0.44557789,4.9750919,-2.5137167,-4.0862985,-1.1555986,-3.1910703,-3.1111205,-1.730564,-1.422936,-2.7179031,-1.0037682,3.4108264,-0.91264856,-1.5001135,-0.7340501,TSB
-2.7879179,-0.77693164,0.088095307,-0.95674527,-2.3648667,-1.7732828,-1.2142736,0.18482165,-2.9607923,-1.7947322,-3.6614416,-2.1708648,1.5320976,-1.6761662,-1.858427,-1.2675192,0.42384046,4.6354499,-2.4219275,-4.042613,-1.0909537,-3.1295762,-2.7639945,-1.3397398,-1.7044004,-2.7229278,-1.6341071,2.4720573,-0.74565679,-1.393147,-0.47403914,TSB
-3.1038098,0.10317996,0.1146003,-0.68391073,-2.637501,-1.5514166,-0.97238326,0.30911836,-2.906085,-2.2850702,-3.5299785,-2.0654416,1.6941972,-1.5762544,-1.8355994,-1.2581801,0.67701727,4.6164827,-2.622252,-4.0462155,-1.1541642,-3.2890625,-3.0424566,-1.6615978,-1.4674689,-2.5305603,-1.1624093,3.5081518,-0.69068152,-1.5079255,-0.68136722,TSB
-2.7270477,-0.33138639,0.008602917,-0.83334869,-2.4150651,-1.6545033,-1.244368,0.20565183,-2.843112,-1.7769744,-3.6806233,-2.1617942,1.6163082,-1.7555996,-1.7085779,-1.4674636,0.43170995,4.9056811,-2.4652443,-3.9141319,-1.2225693,-2.987586,-2.8903596,-1.4186077,-1.6281486,-2.7229061,-1.557024,2.6627316,-0.83251613,-1.5333693,-0.54205739,TSB
-2.9997697,0.40952727,-0.20842099,-0.59078681,-2.5665698,-1.5476935,-1.0134172,0.43949908,-2.5830722,-1.7143619,-3.4728038,-2.2162449,1.4941102,-1.6341716,-1.6581694,-1.3587387,0.58861542,4.959774,-2.4593794,-3.7969329,-1.075361,-3.063544,-2.7953734,-1.493408,-1.1361711,-2.7392485,-1.0551287,3.4166563,-0.69106543,-1.3776443,-0.62678921,TSB
-3.2637911,-0.098863572,0.043578863,-0.5101617,-2.4401948,-1.2305815,-0.69516432,0.086745895,-2.9569309,-2.0358617,-3.5591102,-1.964102,1.6844058,-1.5732695,-2.0074863,-1.5983378,0.32433045,5.0233326,-2.3144479,-3.7116892,-1.1690762,-3.1959603,-2.8629363,-1.8996501,-1.0341052,-2.5348501,-0.74220121,3.7383056,-0.51045114,-1.4620609,-1.0123945,TSB
-2.8932245,0.040153295,-0.077469945,-0.72991848,-2.5453639,-1.5053685,-0.89116025,0.49170327,-2.8083394,-2.2303979,-3.6703892,-2.0462162,1.7900735,-1.3696268,-1.9906098,-1.9008639,0.50358319,4.935431,-2.4765911,-3.6812785,-1.0152991,-3.0929971,-2.9588659,-1.9550107,-0.88189709,-2.7320561,-0.65504396,4.1205163,-0.73377395,-1.3930256,-1.2775714,TSB
-2.9533832,-0.25771177,0.17405227,-0.80526429,-2.4427137,-1.7696023,-0.99239755,0.22493117,-3.0711434,-1.9622734,-3.6468484,-2.1057289,1.6639643,-1.6923742,-1.9417896,-1.061684,0.55913091,4.6412702,-2.5293934,-4.1928592,-1.1069885,-3.1936572,-2.9564753,-1.2906787,-1.5243509,-2.7105927,-1.511512,2.9108539,-0.75944829,-1.5552123,-0.63748533,TSB
-3.0385005,0.20355681,-0.25810188,-0.49609679,-2.6320183,-1.4559791,-1.1012453,0.19934247,-2.9752595,-2.1937957,-3.6548138,-2.1719236,1.641202,-1.8467,-1.914534,-1.487716,0.72775978,4.8708224,-2.6396859,-3.9263866,-0.93222654,-3.2253733,-2.8602152,-1.6792659,-1.5174819,-2.4906626,-1.059504,3.1248362,-0.49736696,-1.6071067,-0.56497037,TSB
-3.0156331,-0.30191484,0.14025745,-0.83200139,-2.4048209,-1.6211653,-0.99532425,0.07023371,-3.1640437,-1.859005,-3.7133312,-2.0804241,1.6726215,-1.7122568,-1.8568394,-1.2054365,0.52168471,4.7158723,-2.4377112,-4.1064849,-1.1750491,-3.25735,-2.7201126,-1.1913666,-1.7005442,-2.6991389,-1.4137537,2.6990056,-0.75680697,-1.5954046,-0.57716227,TSB
-3.05425,-0.1744625,-0.10279995,-0.72305214,-2.4550109,-1.5333295,-0.98360038,0.26677316,-2.9919662,-1.8514215,-3.6411104,-1.9758,1.6436325,-1.6667256,-1.6703709,-1.2853028,0.57511991,4.9622083,-2.5387759,-3.9266891,-1.0661604,-3.2138021,-2.8563673,-1.4933684,-1.4426765,-2.7732966,-1.3747534,2.8187799,-0.64232516,-1.3869407,-0.58879864,TSB
-2.7952681,0.55974078,-0.14061952,-0.51100624,-2.4182601,-1.3394697,-0.71840942,0.45515037,-2.7098124,-1.9428506,-3.4137437,-2.0991349,1.5544364,-1.5204999,-1.6445427,-1.4288262,0.63067245,5.0200548,-2.4277835,-3.7758977,-0.9777869,-3.0486789,-2.7940998,-1.6055286,-1.0073844,-2.7308438,-0.74535829,4.0019841,-1.0525433,-1.2277057,-1.1177474,TSB
-2.9996383,-0.15672942,0.095819712,-0.7770611,-2.4344962,-1.7081189,-1.0966234,0.28124085,-2.975003,-1.946496,-3.5602856,-2.1760938,1.6745846,-1.8489,-1.9069527,-1.3411055,0.49628335,4.8733983,-2.5678411,-4.144011,-1.0407785,-3.2410688,-3.0032418,-1.4504588,-1.375324,-2.6027353,-1.3850477,2.9523616,-0.71019495,-1.5324259,-0.57532614,TSB
-3.1228054,-0.31898528,0.11278087,-0.66164887,-2.5523891,-1.5682094,-0.73668069,0.11924113,-3.1354253,-1.904349,-3.7658024,-2.1768587,1.5632892,-1.2896696,-2.0500698,-1.3793877,0.2316508,4.809288,-2.6291466,-3.9673674,-1.2970968,-3.3424966,-2.8474224,-1.4113156,-1.3356396,-2.832597,-1.275481,3.2901435,-0.45689809,-1.4727871,-0.72941506,TSB
-3.0919833,-0.14819786,-0.10023898,-0.77772099,-2.4558549,-1.6325595,-1.0411197,0.4784697,-2.946233,-2.0356302,-3.6255167,-2.1557581,1.4132665,-1.7393446,-2.027554,-1.2544429,0.55806851,4.870657,-2.6336918,-4.1554689,-0.8838098,-3.135932,-3.0063555,-1.5356886,-1.5097325,-2.7728806,-1.2849972,3.2049127,-0.54534328,-1.5213962,-0.52490574,TSB
-2.7546389,-0.2913793,0.25356627,-0.95616966,-2.3272219,-1.6000905,-1.1299746,0.43101346,-2.6392701,-1.7810442,-3.526165,-1.8980346,1.5409231,-1.7098053,-1.8532273,-1.3648047,0.47365612,4.8864679,-2.524148,-4.1153793,-1.053862,-2.831229,-3.1305399,-1.6629727,-1.5353976,-2.8046317,-1.1592606,3.4238825,-0.96372819,-1.3705778,-0.45164776,TSB
-3.158725,0.49617067,-0.010876775,-0.608845,-2.6013513,-1.2074738,-0.77052224,0.45800602,-2.6788943,-2.0267363,-3.5323958,-2.0067043,1.598013,-1.515219,-1.5332083,-1.4984683,0.56476706,5.0242801,-2.5799522,-3.758148,-1.2763852,-3.2037003,-3.053803,-1.736867,-0.95000601,-2.7673855,-0.78978598,4.0526686,-0.72326326,-1.2730551,-0.90713954,TSB
-2.9142997,-0.19346838,-0.002607226,-0.54842383,-2.6023259,-1.8115075,-0.90490186,0.18412711,-2.9838934,-1.9462185,-3.73736,-2.1442206,1.813653,-1.9103549,-2.026288,-1.1837633,0.21639112,4.6885405,-2.6063919,-4.0852251,-1.075054,-3.247086,-2.9190884,-1.5242,-1.5780264,-2.6084392,-1.4104679,3.2256804,-0.62839574,-1.6652594,-0.21219248,TSB
-2.8121445,-0.18472037,0.062217176,-0.76015419,-2.3600175,-1.8081794,-1.1241004,0.374843,-2.8060887,-1.8725311,-3.7732673,-2.0663896,1.8678859,-1.6601036,-1.8551538,-1.378034,0.31074569,4.5914454,-2.4905305,-3.9268482,-1.1292411,-2.9950597,-2.9389627,-1.5256977,-1.6569191,-2.6726911,-1.4944628,3.20785,-0.77963805,-1.5593061,-0.42418134,TSB
-3.207973,-0.15986323,0.069504619,-0.71420485,-2.3789318,-1.68032,-1.0360037,0.15330429,-3.0823901,-2.0122519,-3.5445602,-2.1527534,1.7072811,-1.9009269,-1.9197927,-1.1672392,0.49764401,4.8782239,-2.4202447,-4.1026525,-0.96315622,-3.2943983,-2.8064773,-1.4047751,-1.5880944,-2.6148434,-1.3765073,2.8070347,-0.62422115,-1.5504036,-0.40668356,TSB
-3.008157,0.17202631,0.07897532,-0.73536736,-2.7168422,-1.5648584,-1.0244524,0.42446107,-2.8991435,-2.0529122,-3.5512047,-2.0199051,1.6915362,-1.6873159,-1.8763291,-1.4169697,0.57076299,4.9141469,-2.6432242,-3.9882467,-1.0077084,-3.0261369,-2.9722073,-1.7192125,-1.137098,-2.6979487,-0.91446555,3.6365495,-0.55885708,-1.4884763,-0.65789795,TSB
-3.1018612,0.09391132,0.044906795,-0.66850531,-2.4188862,-1.4915764,-0.87751764,0.36924565,-2.9094279,-2.1219141,-3.5770416,-1.951736,1.6842265,-1.5859666,-1.7070295,-1.349962,0.43711713,4.9103246,-2.4248476,-3.9344656,-1.0246021,-3.1120913,-2.9645314,-1.7195954,-1.3422304,-2.6664209,-0.95651293,3.4882262,-0.73103267,-1.4969103,-0.72559619,TSB
-2.9582946,-0.17588663,0.057727277,-0.84575152,-2.2282779,-1.4464405,-1.0674328,0.26871487,-2.8593493,-1.588946,-3.4965007,-2.0957694,1.4801314,-1.8472859,-1.6928374,-1.3290473,0.6538465,5.3227472,-2.4564271,-4.0370374,-1.0391796,-3.0837929,-3.0811951,-1.4637263,-1.4824654,-2.9927335,-1.5662425,2.603183,-0.84227151,-1.4455605,-0.59843755,TSB
-3.2329679,-0.40237921,0.005154133,-0.60687417,-2.5097189,-1.5605195,-0.87831759,-0.011219521,-3.249306,-1.9955436,-3.7734847,-2.0819294,1.7229729,-1.8109604,-1.987897,-1.2473441,0.35869619,4.9029183,-2.5685205,-4.0575752,-1.059055,-3.2285976,-2.9133015,-1.58953,-1.5326393,-2.7352445,-1.3567684,2.8754246,-0.34457833,-1.6666942,-0.43387169,TSB
-2.8349934,0.37677065,-0.13807487,-0.58226001,-2.680609,-1.1825106,-1.0795679,0.22285135,-2.6457543,-2.0469513,-3.6751349,-2.0486019,1.3882849,-1.579631,-1.6274347,-1.5974826,0.81629026,4.9869137,-2.6708188,-3.9225991,-1.240199,-3.0131447,-2.9503574,-1.5309772,-1.5319196,-2.7550657,-0.93851709,3.2997797,-0.8802073,-1.441262,-0.65973282,TSB
-3.1670427,-0.056144685,0.15555358,-0.72218412,-2.4807987,-1.534668,-0.8180232,0.33656245,-3.0139596,-1.9070932,-3.623174,-2.12392,1.6936285,-1.4851692,-2.0550601,-1.5508062,0.50116247,5.0243726,-2.4005408,-3.916364,-1.107404,-3.2973833,-2.8955209,-1.7829342,-0.937361,-2.867707,-0.99069786,3.8096354,-0.50937545,-1.5345137,-1.0339313,TSB
-3.0397074,-0.38035703,0.197308,-0.71794343,-2.5505729,-1.6029747,-0.73929781,0.22751673,-3.0778756,-1.7941121,-3.6406066,-2.0020196,1.6364191,-1.7282799,-1.8905003,-1.1787106,0.22684968,5.0584621,-2.4378972,-4.0078988,-1.2674402,-3.1785135,-2.9956136,-1.6303614,-1.443251,-2.6741025,-1.0859784,3.0155592,-0.73774731,-1.6567323,-0.59300464,TSB
-3.0511448,-0.10862249,0.037340999,-0.7364018,-2.5287027,-1.2923367,-0.91639662,0.18245827,-2.841131,-1.8303841,-3.5577931,-1.9146948,1.4098339,-1.5481386,-1.7813981,-1.3690406,0.42033318,4.8802328,-2.4942327,-4.0378194,-1.2715137,-3.078305,-3.0057929,-1.6532923,-1.5091296,-2.735086,-0.98939466,3.3008189,-0.83866572,-1.4193163,-0.64116687,TSB
-3.1614859,0.34384415,-0.14257544,-0.57206613,-2.5581751,-1.2964909,-0.98073864,0.2576791,-2.7511647,-1.9294562,-3.4543393,-2.0993345,1.3302405,-1.7402686,-1.6526126,-1.3108146,0.55874181,5.0337939,-2.6070137,-3.9647217,-1.1272299,-3.1616113,-2.9951308,-1.5500922,-1.5555946,-2.8218274,-1.1112694,3.3742054,-0.90741497,-1.4790027,-0.53473693,TSB
-2.920234,-0.049999028,-0.057910681,-0.67871463,-2.4364204,-1.4402065,-0.96946907,0.34545469,-2.8279436,-1.685191,-3.5283124,-2.0963123,1.5285769,-1.5647068,-1.6850783,-1.2717044,0.52722144,4.9565072,-2.5194964,-3.847775,-1.0355074,-3.1579974,-2.9118507,-1.5512441,-1.2484621,-2.6599517,-1.2821127,3.1905591,-0.80397058,-1.2888837,-0.92611778,TSB
-2.7635996,0.21833625,0.19721699,-0.85315692,-2.4554958,-1.6538408,-1.1697239,0.41764611,-2.5605347,-1.7332369,-3.3897092,-2.0758371,1.7437968,-1.7439647,-1.7325965,-1.2850589,0.51936567,4.8312273,-2.413178,-4.0283332,-1.1186528,-2.8999617,-2.8994186,-1.5498853,-1.2048452,-2.673749,-1.2325263,3.2587919,-0.96925211,-1.325623,-0.69767499,TSB
-3.0329118,-0.23482785,-0.024238229,-0.77258015,-2.3905869,-1.488935,-1.0145143,0.22021,-2.9114077,-1.7833039,-3.5637724,-2.0490453,1.6029575,-1.7208245,-1.806381,-1.2578462,0.44191819,4.903348,-2.4619632,-3.965081,-1.1520171,-3.1077187,-2.9213135,-1.6059047,-1.5749028,-2.7070544,-1.2575377,2.9175549,-0.78449279,-1.5350511,-0.53630292,TSB
-2.9966557,-0.25310713,-0.23934633,-0.72059518,-2.4869323,-1.4134943,-0.97773457,-0.070605718,-3.0747037,-1.7396611,-3.6291666,-1.9789543,1.6107277,-1.6915292,-1.6558949,-1.2819265,0.34180617,4.6930943,-2.3655472,-3.7683604,-1.3462956,-3.1994658,-2.6372364,-1.2395159,-1.5788718,-2.5378547,-1.1452489,2.5731673,-0.58574605,-1.4150939,-0.43943644,TSB
-3.3009584,0.23332444,-0.002711892,-0.56406093,-2.4005382,-1.4477773,-0.75078213,0.24502535,-2.9765689,-1.9161122,-3.4683237,-2.0884354,1.6067245,-1.806685,-2.0462048,-1.4882547,0.48404795,5.2217584,-2.4535193,-4.0203314,-1.1049577,-3.1507907,-3.0057154,-1.7577021,-1.0491462,-2.6891618,-0.81031907,3.5908875,-0.56001979,-1.5478289,-0.67356133,TSB
-3.1302164,-0.22729903,0.17584845,-0.79368937,-2.5308013,-1.3841057,-0.77148974,0.21340643,-3.0468605,-1.6516057,-3.5690751,-2.0576487,1.4311957,-1.5284247,-2.0522063,-1.3010298,0.3991943,5.074832,-2.4986153,-4.0260572,-1.3418869,-3.2336988,-2.8957846,-1.5167851,-1.2475293,-2.7047551,-1.0558171,3.4329176,-0.58267528,-1.3544972,-0.60298473,TSB
-2.8185797,-0.26744556,0.050215364,-0.80197799,-2.350554,-1.5922089,-1.0991467,0.28969187,-2.5579941,-1.586426,-3.4863853,-2.1337225,1.5925471,-1.6623172,-1.9825984,-1.3499177,0.34371132,4.5797586,-2.4007821,-4.0502977,-1.0784384,-2.9255555,-2.9351687,-1.736002,-1.5201243,-2.5997121,-1.3324785,3.1060746,-0.85611951,-1.3931718,-0.49035704,TSB
-2.8018975,-0.084859252,0.16552711,-0.7176978,-2.4939237,-1.6678081,-0.95275819,0.53703749,-2.5869534,-1.8651596,-3.5100694,-2.1346705,1.6486676,-1.4725418,-1.837595,-1.3574736,0.42703959,4.7776999,-2.634902,-4.0895891,-0.98648536,-3.0818608,-2.9346361,-1.6635065,-1.3402146,-2.8236508,-1.2712696,3.5873022,-1.0270342,-1.467557,-0.96294713,TSB
-2.9664438,0.5631578,-0.27730691,-0.62056816,-2.4825654,-1.4564049,-1.0581312,0.47588921,-2.6955292,-2.0907862,-3.5866044,-2.2122831,1.4454082,-1.3322184,-1.6173306,-1.5526478,0.73722833,4.8645754,-2.7095037,-3.7926226,-0.9780643,-3.2323351,-2.9684255,-1.5365906,-1.292075,-2.8855646,-1.1016543,4.0402441,-0.89810479,-1.3359497,-0.96578896,TSB
-2.8844049,-0.1918253,0.1431784,-0.74691886,-2.4247341,-1.5696304,-0.97357666,0.16387926,-2.9306819,-1.800294,-3.6251268,-2.094749,1.574024,-1.6205546,-1.9545176,-1.3226571,0.53901553,4.7311392,-2.485713,-4.0880842,-1.2828348,-3.0867734,-2.8320224,-1.4636372,-1.6415956,-2.6209428,-1.245479,2.8393724,-0.69906271,-1.5169897,-0.52672446,TSB
-2.9263055,-0.38775122,-0.020422935,-0.64725959,-2.5249953,-1.5687268,-1.0275937,0.12893601,-3.0260861,-1.9098235,-3.8794634,-2.0895376,1.3829832,-1.5999568,-1.9287745,-1.3035274,0.53748107,4.6542521,-2.5796442,-4.0897865,-1.1120299,-3.279371,-2.820343,-1.4641323,-1.7994503,-2.7517152,-1.3744262,2.9326487,-0.65183491,-1.6218786,-0.41930068,TSB
-2.9553728,0.081311375,-0.37377453,-0.47911951,-2.1792531,-0.67181414,-0.31460193,0.30874431,-2.7578831,-1.8859018,-3.5079105,-1.6404016,1.2710807,-1.2636406,-1.6561362,-1.9042739,0.081464529,4.6860723,-2.0785928,-3.6590748,-0.94024289,-2.7129374,-2.4980276,-2.0049152,-1.211027,-2.4182396,0.025513217,4.3100357,-1.0146018,-1.3527477,-0.89147496,TSB
-3.0514371,-0.019682556,0.30620366,-0.84599882,-2.4578805,-1.3335211,-0.99138975,0.17186795,-2.8094623,-1.8556055,-3.5292995,-1.9411583,1.4774683,-1.7765124,-1.7267147,-1.3383101,0.43576086,5.1784348,-2.3146429,-3.9702077,-1.1516461,-2.9896593,-2.8391786,-1.4899752,-1.4049996,-2.6554267,-0.91728592,2.8134921,-0.99982572,-1.3539643,-0.57170355,TSB
-2.9675844,-0.019161552,-0.060102224,-0.7630102,-2.5495234,-1.4833007,-0.88628471,0.27789932,-2.9404421,-1.8430427,-3.692332,-2.1189055,1.6065979,-1.6628609,-1.7583207,-1.4350677,0.44168553,4.9831662,-2.5928011,-3.9049468,-1.1046667,-3.2350655,-3.0121286,-1.7305362,-1.2943813,-2.8445523,-1.2000574,3.5119579,-0.6829294,-1.6185367,-0.62272632,TSB
-2.9396582,0.51613891,-0.1764468,-0.76115674,-2.5826664,-1.4479041,-1.1291487,0.71124202,-2.3749504,-1.8283443,-3.3712432,-2.1843138,1.3961337,-1.3562324,-1.799782,-1.51261,0.76035523,4.8030338,-2.6130266,-3.6841578,-1.0376782,-3.0060663,-2.8476539,-1.6555827,-1.1026144,-2.7202609,-0.99658489,3.9238486,-0.87653959,-1.2735603,-0.98173279,TSB
-2.9660976,-0.029511422,-0.087759316,-0.65041155,-2.4377999,-0.9133808,-0.75910997,0.21724813,-2.7447164,-1.936373,-3.4814482,-1.9015365,1.2629329,-1.3841366,-2.0740604,-1.8852285,0.51080275,5.1477723,-2.2567408,-3.6800797,-1.1658053,-2.9969468,-2.8770466,-1.8856261,-0.88750911,-2.7475343,-0.42214859,3.9816465,-0.60417521,-1.2740619,-1.127135,TSB
-2.9962616,0.29247811,-0.00918746,-0.72906858,-2.3367791,-1.2701373,-0.74785113,0.53922987,-2.6174438,-1.8287115,-3.3876953,-1.9727275,1.474516,-1.4695328,-1.8630773,-1.7275926,0.5900203,5.0972099,-2.3685772,-3.8254633,-1.1839745,-3.0471499,-2.8348675,-1.8349242,-0.79208207,-2.7650871,-0.54726231,4.4106178,-0.80271512,-1.3036141,-1.2353983,TSB
-2.8429377,-0.46979851,0.028638721,-0.83173299,-2.409512,-1.4734547,-1.1310827,0.21469297,-2.8052464,-1.6119272,-3.5026455,-2.1994061,1.4348056,-1.4039707,-1.9056286,-1.371521,0.42905813,4.7022233,-2.307642,-3.8062699,-1.1128587,-3.0423079,-2.7344961,-1.6124938,-1.4552385,-2.6366482,-1.3751463,2.9841604,-0.64308298,-1.2719064,-0.69135201,TSB
-2.9638524,0.31004456,0.096381545,-0.84098798,-2.3429515,-1.641907,-1.2610408,0.48659885,-2.5590186,-1.8275577,-3.3655543,-2.1335142,1.5424647,-2.0536294,-1.6610229,-1.2237256,0.73037082,5.0769739,-2.4568439,-4.0694776,-0.94706666,-2.8743179,-3.0378857,-1.5612499,-1.4067875,-2.7064657,-1.3509431,3.0744102,-0.99024189,-1.5707903,-0.40230185,TSB
-3.0363851,0.21480963,-0.00252986,-0.8636899,-2.6397893,-1.4366119,-0.94671202,0.47964436,-2.8758583,-1.9234236,-3.4578328,-2.1249597,1.4592614,-1.5646931,-1.9416026,-1.4005227,0.61552554,5.1417212,-2.4987335,-4.0073905,-1.0936995,-3.3128784,-2.9275529,-1.6461163,-0.98565799,-2.7994905,-0.95202971,3.8101304,-0.59825885,-1.3070078,-0.82908511,TSB
-2.9857647,-0.11718404,-0.13532281,-0.79600286,-2.2754738,-1.6243246,-1.1175905,0.36631033,-2.8286109,-1.849727,-3.5827482,-2.1713262,1.5921251,-1.6938936,-1.967497,-1.3040278,0.63093317,4.6750493,-2.428051,-3.9252965,-0.85535216,-3.1244013,-2.7391367,-1.5069512,-1.4549388,-2.6508057,-1.4204844,3.1083093,-0.69889373,-1.3935108,-0.54287791,TSB
-2.8674788,0.82606852,-0.12215441,-0.60627431,-2.7237039,-0.87793452,-0.72651803,0.60421622,-2.5851593,-2.0020823,-3.4106367,-1.9897208,1.3297585,-1.5704548,-1.6404673,-1.5016631,0.78321427,5.2558999,-2.6367774,-3.8817935,-1.2202996,-2.7704508,-3.3795676,-1.7968583,-0.95610029,-2.737469,-0.41195989,4.1684537,-0.95120317,-1.1389475,-0.78259623,TSB
-2.9825311,-0.10193379,0.064532042,-0.77746928,-2.4154987,-1.3318393,-0.81054974,0.5483253,-2.669009,-1.7078911,-3.6286502,-2.0641553,1.5956669,-1.4927207,-1.7957193,-1.4591011,0.34351316,4.9977436,-2.6129889,-3.8145914,-1.3169758,-3.0898273,-3.097826,-1.6525362,-1.1504049,-2.7759697,-1.1869186,3.4485126,-0.85739344,-1.1636913,-0.81399703,TSB
-2.9683163,-0.067736894,-0.168042,-0.65988791,-2.1846788,-1.0150855,-0.52021474,0.38680065,-2.6279538,-2.0490458,-3.5120597,-1.844331,1.5698001,-1.2213372,-1.8148245,-2.0365307,0.35348949,4.8891258,-2.326232,-3.4684393,-1.1210737,-2.9834204,-2.611867,-1.897669,-0.81392068,-2.7428281,-0.41850257,4.206059,-0.86030287,-1.1530389,-1.3674233,TSB
-2.9595675,-0.16560079,-0.058635712,-0.77829152,-2.529417,-1.3508461,-0.99186504,0.33165792,-2.9108872,-1.7871839,-3.604177,-2.0291717,1.5603812,-1.5382035,-1.7644842,-1.4985939,0.48411202,4.9297953,-2.4635766,-3.8287735,-1.3243304,-3.1416419,-2.7990131,-1.3993497,-1.2369798,-2.6079681,-0.99799609,3.2830081,-0.6578455,-1.2659767,-0.71805203,TSB
-2.7436788,0.14715478,-0.10191977,-0.77176958,-2.4441686,-1.547395,-1.0144696,0.43977776,-2.7049012,-2.1954684,-3.4994986,-2.0619011,1.5223386,-1.6705703,-1.7533112,-1.2253538,0.79562503,4.5266013,-2.6972828,-4.212779,-0.85481083,-3.1835175,-2.9715188,-1.6160336,-1.6504738,-2.75876,-1.275552,3.3139036,-1.2140825,-1.4389157,-0.73317283,TSB
-3.0437815,-0.31887752,-0.021942377,-0.58289856,-2.5586486,-1.5616558,-0.9784919,0.09833423,-3.1242294,-1.919768,-3.6839936,-2.2536826,1.6051886,-1.8182284,-2.0993633,-1.2403436,0.41025278,4.9293318,-2.5019364,-4.0187888,-1.0955184,-3.2123652,-2.9873981,-1.8118296,-1.5282992,-2.5888236,-1.3091228,2.887404,-0.43676585,-1.7207789,-0.46911418,TSB
-2.7585027,-0.37099782,0.12827128,-0.7739715,-2.430418,-1.6040468,-1.0901626,0.28544036,-2.6433523,-1.6163095,-3.4275706,-2.1133847,1.5927451,-1.6693218,-1.9006557,-1.2661058,0.33939588,4.694437,-2.6170077,-4.092967,-0.93165731,-2.9244831,-2.9485505,-1.7221699,-1.4559129,-2.6618555,-1.39326,3.0752728,-0.76484394,-1.3171203,-0.47379088,TSB
-3.118973,-0.074117094,-0.0484038,-0.61582285,-2.4982581,-1.4951138,-1.0726686,0.4927507,-2.9085321,-1.8736866,-3.6072919,-2.1293895,1.4156754,-1.5687914,-1.9883846,-1.4493397,0.6617232,4.9753203,-2.7409997,-3.9427202,-1.1270509,-3.3105106,-3.1251822,-1.7451079,-1.3105158,-2.7939487,-1.242041,3.6488996,-0.45683861,-1.4820416,-0.64118093,TSB
-2.9329991,-0.068223327,0.077473581,-0.91181302,-2.4778047,-1.4434676,-1.0438998,0.49096593,-2.8143966,-1.7535731,-3.622102,-2.0462546,1.4718734,-1.7905458,-1.7714766,-1.3292361,0.7178517,5.072217,-2.6544502,-3.941354,-1.2340554,-3.1384346,-2.9586668,-1.5635905,-1.3510667,-2.8554595,-1.2668835,3.0164199,-0.86778301,-1.3360612,-0.55118412,TSB
-2.7673645,-0.44451487,-0.14682627,-0.68734515,-2.5307128,-1.407654,-1.1141647,0.033100825,-3.0511723,-1.9341379,-3.7421794,-2.1210144,1.6178405,-1.7058606,-1.7596681,-1.5449339,0.33968064,4.7342067,-2.1915987,-3.4995456,-1.2022674,-3.0857003,-2.6867549,-1.581146,-1.7923704,-2.4246514,-1.3460284,2.2414346,-0.7983048,-1.5794747,-0.65516818,TSB
-2.6218438,-0.35291642,0.081314534,-0.84430647,-2.3823295,-1.8104763,-1.0284562,0.59216714,-2.5950205,-1.708717,-3.7503538,-2.1122131,1.8011749,-1.3363227,-1.8853416,-1.6178023,0.36422178,4.5133557,-2.4821157,-3.811219,-1.1181123,-3.0161557,-2.9301679,-1.7204014,-1.3106463,-2.8222172,-1.3272946,3.3623536,-0.82442218,-1.2899671,-0.88212979,TSB
-3.0590584,-0.33126712,0.14513934,-0.81241077,-2.5970192,-1.7868176,-0.91571057,0.34303525,-2.9666882,-1.7723705,-3.6196108,-2.1687813,1.6279664,-1.5498164,-1.9065685,-1.2069764,0.36611256,4.80935,-2.5666566,-4.0801301,-0.96583855,-3.2107272,-2.5551009,-1.4572715,-1.3280227,-2.7065246,-1.3269947,3.037431,-0.42755377,-1.381887,-0.60134006,TSB
-2.7619166,-0.081051186,0.2701081,-0.82052809,-2.3485441,-1.5418253,-1.0196133,0.43747103,-2.7965074,-1.7557076,-3.5584996,-2.0325058,1.673331,-1.567932,-1.8615609,-1.2786226,0.62685901,4.7671971,-2.5477862,-4.1499081,-1.1590489,-3.0398636,-3.0932827,-1.648608,-1.4086205,-2.8003211,-1.3625081,3.3328631,-0.98557603,-1.3751884,-0.69478881,TSB
-2.9997466,0.12668607,-0.3726449,-0.46578604,-2.5107074,-1.2761242,-0.67643785,0.12402696,-2.8803227,-1.6863652,-3.7433195,-2.0824478,1.4366542,-1.4073163,-1.7058257,-1.3723493,0.35930708,4.774169,-2.6272702,-3.7393901,-1.1280769,-3.164072,-2.8195465,-1.5211678,-1.4431976,-2.7381053,-1.0525199,3.3237929,-0.71403706,-1.3072221,-0.63665628,TSB
-2.8735204,-0.18635467,-0.014445424,-0.71199936,-2.2505054,-1.7228568,-0.95520997,0.040932726,-3.004303,-2.0754802,-3.5938993,-2.107784,1.7296674,-1.7745266,-1.6416613,-1.1775545,0.34824923,4.4702749,-2.3758769,-4.0268908,-0.94784176,-3.2512732,-2.7393417,-1.4313456,-1.9241651,-2.5804691,-1.4711661,2.7656221,-1.0449673,-1.5085967,-0.44068491,TSB
